2018-12-17 18:34:36 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/books/getUserList],methods=[GET]}" onto public java.util.List<com.example.demo.entity.Book> com.example.demo.controller.BookController.getUserList()
2018-12-17 18:34:36 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/hello1]}" onto public java.lang.String com.example.demo.controller.UserController.hello1()
2018-12-17 18:34:36 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/hello]}" onto public java.lang.String com.example.demo.controller.UserController.hello()
2018-12-17 18:34:36 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/users/{username}],methods=[GET],consumes=[application/json]}" onto public java.lang.String com.example.demo.controller.UserController.getUser(java.lang.String,java.lang.String)
2018-12-17 18:34:36 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-12-17 18:34:36 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-12-17 18:34:36 [main]  INFO o.s.w.s.h.SimpleUrlHandlerMapping -Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-17 18:34:36 [main]  INFO o.s.w.s.h.SimpleUrlHandlerMapping -Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-17 18:34:36 [main]  WARN o.s.b.a.t.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
2018-12-17 18:34:37 [Thread-3]  INFO o.s.w.c.s.GenericWebApplicationContext -Closing org.springframework.web.context.support.GenericWebApplicationContext@4808bc9b: startup date [Mon Dec 17 18:34:27 CST 2018]; root of context hierarchy
2018-12-17 18:34:37 [Thread-3]  INFO o.s.o.j.LocalContainerEntityManagerFactoryBean -Closing JPA EntityManagerFactory for persistence unit 'default'
2018-12-17 18:34:37 [Thread-3]  INFO com.zaxxer.hikari.HikariDataSource -HikariPool-1 - Shutdown initiated...
2018-12-17 18:34:38 [Thread-3]  INFO com.zaxxer.hikari.HikariDataSource -HikariPool-1 - Shutdown completed.
2018-12-17 18:36:22 [main]  INFO o.s.b.t.c.SpringBootTestContextBootstrapper -Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.demo.Springboot2ApplicationTests], using SpringBootContextLoader
2018-12-17 18:36:22 [main]  INFO o.s.t.c.s.AbstractContextLoader -Could not detect default resource locations for test class [com.example.demo.Springboot2ApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2018-12-17 18:36:22 [main]  INFO o.s.t.c.s.AnnotationConfigContextLoaderUtils -Could not detect default configuration classes for test class [com.example.demo.Springboot2ApplicationTests]: Springboot2ApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2018-12-17 18:36:22 [main]  INFO o.s.b.t.c.SpringBootTestContextBootstrapper -Found @SpringBootConfiguration com.example.demo.Springboot2Application for test class com.example.demo.Springboot2ApplicationTests
2018-12-17 18:36:22 [main]  INFO o.s.b.t.c.SpringBootTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-12-17 18:36:22 [main]  INFO o.s.b.t.c.SpringBootTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@4738a206, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@66d3eec0, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@1e04fa0a, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@1af2d44a, org.springframework.test.context.support.DirtiesContextTestExecutionListener@18d87d80, org.springframework.test.context.transaction.TransactionalTestExecutionListener@618425b5, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@58695725, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@543588e6, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@f5acb9d, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4fb3ee4e, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@5d7148e2, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@25fb8912]
2018-12-17 18:36:23 [main]  INFO o.s.w.c.s.GenericWebApplicationContext -Refreshing org.springframework.web.context.support.GenericWebApplicationContext@4808bc9b: startup date [Mon Dec 17 18:36:23 CST 2018]; root of context hierarchy
2018-12-17 18:36:26 [main]  INFO o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$4af603a6] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
